MuP,NLL,MuT,OptMuP,BFMuP
10.925065994262695,374.46893504487815,0.13977133079689158,13.925065994262695,16.925065994262695
10.955216748031539,370.2757976460545,0.13977133079689158,13.925065994262695,16.925065994262695
10.985367501800384,366.11357721665934,0.13977133079689158,13.925065994262695,16.925065994262695
11.015518255569228,361.9820580086294,0.13977133079689158,13.925065994262695,16.925065994262695
11.045669009338072,357.881025926442,0.13977133079689158,13.925065994262695,16.925065994262695
11.075819763106917,353.81026850982704,0.13977133079689158,13.925065994262695,16.925065994262695
11.105970516875761,349.769574916717,0.13977133079689158,13.925065994262695,16.925065994262695
11.136121270644605,345.7587359064456,0.13977133079689158,13.925065994262695,16.925065994262695
11.166272024413448,341.777543823178,0.13977133079689158,13.925065994262695,16.925065994262695
11.196422778182294,337.8257925795858,0.13977133079689158,13.925065994262695,16.925065994262695
11.226573531951137,333.9032776407229,0.13977133079689158,13.925065994262695,16.925065994262695
11.256724285719981,330.00979600816993,0.13977133079689158,13.925065994262695,16.925065994262695
11.286875039488827,326.14514620436444,0.13977133079689158,13.925065994262695,16.925065994262695
11.31702579325767,322.3091282571646,0.13977133079689158,13.925065994262695,16.925065994262695
11.347176547026514,318.501543684634,0.13977133079689158,13.925065994262695,16.925065994262695
11.377327300795358,314.722195480018,0.13977133079689158,13.925065994262695,16.925065994262695
11.407478054564203,310.9708880969545,0.13977133079689158,13.925065994262695,16.925065994262695
11.437628808333047,307.24742743486865,0.13977133079689158,13.925065994262695,16.925065994262695
11.46777956210189,303.5516208245796,0.13977133079689158,13.925065994262695,16.925065994262695
11.497930315870736,299.88327701409804,0.13977133079689158,13.925065994262695,16.925065994262695
11.52808106963958,296.24220615463037,0.13977133079689158,13.925065994262695,16.925065994262695
11.558231823408423,292.62821978676635,0.13977133079689158,13.925065994262695,16.925065994262695
11.588382577177269,289.0411308268506,0.13977133079689158,13.925065994262695,16.925065994262695
11.618533330946113,285.48075355355724,0.13977133079689158,13.925065994262695,16.925065994262695
11.648684084714956,281.9469035946296,0.13977133079689158,13.925065994262695,16.925065994262695
11.678834838483802,278.4393979138152,0.13977133079689158,13.925065994262695,16.925065994262695
11.708985592252645,274.9580547979657,0.13977133079689158,13.925065994262695,16.925065994262695
11.739136346021489,271.5026938443193,0.13977133079689158,13.925065994262695,16.925065994262695
11.769287099790333,268.0731359479438,0.13977133079689158,13.925065994262695,16.925065994262695
11.799437853559178,264.66920328937414,0.13977133079689158,13.925065994262695,16.925065994262695
11.829588607328022,261.2907193223817,0.13977133079689158,13.925065994262695,16.925065994262695
11.859739361096866,257.93750876193707,0.13977133079689158,13.925065994262695,16.925065994262695
11.889890114865711,254.60939757231597,0.13977133079689158,13.925065994262695,16.925065994262695
11.920040868634555,251.3062129553702,0.13977133079689158,13.925065994262695,16.925065994262695
11.950191622403398,248.0277833389603,0.13977133079689158,13.925065994262695,16.925065994262695
11.980342376172242,244.77393836552372,0.13977133079689158,13.925065994262695,16.925065994262695
12.010493129941088,241.54450888082306,0.13977133079689158,13.925065994262695,16.925065994262695
12.040643883709931,238.33932692281948,0.13977133079689158,13.925065994262695,16.925065994262695
12.070794637478775,235.15822571069185,0.13977133079689158,13.925065994262695,16.925065994262695
12.10094539124762,232.00103963402813,0.13977133079689158,13.925065994262695,16.925065994262695
12.131096145016464,228.86760424211985,0.13977133079689158,13.925065994262695,16.925065994262695
12.161246898785308,225.7577562334384,0.13977133079689158,13.925065994262695,16.925065994262695
12.191397652554153,222.67133344520389,0.13977133079689158,13.925065994262695,16.925065994262695
12.221548406322997,219.6081748431313,0.13977133079689158,13.925065994262695,16.925065994262695
12.25169916009184,216.5681205112873,0.13977133079689158,13.925065994262695,16.925065994262695
12.281849913860686,213.55101164207488,0.13977133079689158,13.925065994262695,16.925065994262695
12.31200066762953,210.55669052636952,0.13977133079689158,13.925065994262695,16.925065994262695
12.342151421398373,207.58500054376702,0.13977133079689158,13.925065994262695,16.925065994262695
12.372302175167217,204.63578615294932,0.13977133079689158,13.925065994262695,16.925065994262695
12.402452928936063,201.7088928821986,0.13977133079689158,13.925065994262695,16.925065994262695
12.432603682704906,198.8041673200041,0.13977133079689158,13.925065994262695,16.925065994262695
12.46275443647375,195.9214571058187,0.13977133079689158,13.925065994262695,16.925065994262695
12.492905190242595,193.06061092090397,0.13977133079689158,13.925065994262695,16.925065994262695
12.523055944011439,190.22147847932033,0.13977133079689158,13.925065994262695,16.925065994262695
12.553206697780283,187.40391051900286,0.13977133079689158,13.925065994262695,16.925065994262695
12.583357451549126,184.6077587929759,0.13977133079689158,13.925065994262695,16.925065994262695
12.613508205317972,181.83287606065912,0.13977133079689158,13.925065994262695,16.925065994262695
12.643658959086816,179.07911607929861,0.13977133079689158,13.925065994262695,16.925065994262695
12.673809712855661,176.34633359548803,0.13977133079689158,13.925065994262695,16.925065994262695
12.703960466624505,173.6343843368168,0.13977133079689158,13.925065994262695,16.925065994262695
