MuP,NLL,MuT,OptMuP,BFMuP
9.329707145690918,759.3019570490784,0.14520861868661317,12.329707145690918,15.329707145690918
9.359857899459762,753.11464357146,0.14520861868661317,12.329707145690918,15.329707145690918
9.390008653228607,746.9725809617602,0.14520861868661317,12.329707145690918,15.329707145690918
9.42015940699745,740.8754331094187,0.14520861868661317,12.329707145690918,15.329707145690918
9.450310160766294,734.8228669618114,0.14520861868661317,12.329707145690918,15.329707145690918
9.48046091453514,728.8145524854966,0.14520861868661317,12.329707145690918,15.329707145690918
9.510611668303984,722.8501626281179,0.14520861868661317,12.329707145690918,15.329707145690918
9.540762422072827,716.929373280905,0.14520861868661317,12.329707145690918,15.329707145690918
9.570913175841671,711.0518632417518,0.14520861868661317,12.329707145690918,15.329707145690918
9.601063929610516,705.2173141789457,0.14520861868661317,12.329707145690918,15.329707145690918
9.63121468337936,699.4254105954103,0.14520861868661317,12.329707145690918,15.329707145690918
9.661365437148204,693.6758397935695,0.14520861868661317,12.329707145690918,15.329707145690918
9.69151619091705,687.9682918407399,0.14520861868661317,12.329707145690918,15.329707145690918
9.721666944685893,682.3024595350832,0.14520861868661317,12.329707145690918,15.329707145690918
9.751817698454737,676.6780383721017,0.14520861868661317,12.329707145690918,15.329707145690918
9.78196845222358,671.0947265116362,0.14520861868661317,12.329707145690918,15.329707145690918
9.812119205992426,665.5522247454259,0.14520861868661317,12.329707145690918,15.329707145690918
9.84226995976127,660.0502364651392,0.14520861868661317,12.329707145690918,15.329707145690918
9.872420713530113,654.5884676309219,0.14520861868661317,12.329707145690918,15.329707145690918
9.902571467298959,649.1666267404254,0.14520861868661317,12.329707145690918,15.329707145690918
9.932722221067802,643.784424798342,0.14520861868661317,12.329707145690918,15.329707145690918
9.962872974836646,638.4415752863845,0.14520861868661317,12.329707145690918,15.329707145690918
9.993023728605491,633.1377941337306,0.14520861868661317,12.329707145690918,15.329707145690918
10.023174482374335,627.8727996879476,0.14520861868661317,12.329707145690918,15.329707145690918
10.053325236143179,622.6463126863636,0.14520861868661317,12.329707145690918,15.329707145690918
10.083475989912024,617.4580562278327,0.14520861868661317,12.329707145690918,15.329707145690918
10.113626743680868,612.3077557449926,0.14520861868661317,12.329707145690918,15.329707145690918
10.143777497449712,607.1951389769209,0.14520861868661317,12.329707145690918,15.329707145690918
10.173928251218555,602.119935942193,0.14520861868661317,12.329707145690918,15.329707145690918
10.2040790049874,597.0818789123733,0.14520861868661317,12.329707145690918,15.329707145690918
10.234229758756245,592.0807023859006,0.14520861868661317,12.329707145690918,15.329707145690918
10.264380512525088,587.1161430623669,0.14520861868661317,12.329707145690918,15.329707145690918
10.294531266293934,582.18793981718,0.14520861868661317,12.329707145690918,15.329707145690918
10.324682020062777,577.29583367663,0.14520861868661317,12.329707145690918,15.329707145690918
10.354832773831621,572.4395677932953,0.14520861868661317,12.329707145690918,15.329707145690918
10.384983527600465,567.6188874218326,0.14520861868661317,12.329707145690918,15.329707145690918
10.41513428136931,562.8335398951697,0.14520861868661317,12.329707145690918,15.329707145690918
10.445285035138154,558.0832746009613,0.14520861868661317,12.329707145690918,15.329707145690918
10.475435788906998,553.3678429584915,0.14520861868661317,12.329707145690918,15.329707145690918
10.505586542675843,548.6869983958587,0.14520861868661317,12.329707145690918,15.329707145690918
10.535737296444687,544.0404963275249,0.14520861868661317,12.329707145690918,15.329707145690918
10.56588805021353,539.4280941321821,0.14520861868661317,12.329707145690918,15.329707145690918
10.596038803982376,534.84955113095,0.14520861868661317,12.329707145690918,15.329707145690918
10.62618955775122,530.3046285659225,0.14520861868661317,12.329707145690918,15.329707145690918
10.656340311520063,525.7930895789483,0.14520861868661317,12.329707145690918,15.329707145690918
10.686491065288909,521.3146991908429,0.14520861868661317,12.329707145690918,15.329707145690918
10.716641819057752,516.8692242807716,0.14520861868661317,12.329707145690918,15.329707145690918
10.746792572826596,512.4564335660677,0.14520861868661317,12.329707145690918,15.329707145690918
10.77694332659544,508.07609758220684,0.14520861868661317,12.329707145690918,15.329707145690918
10.807094080364285,503.72798866319454,0.14520861868661317,12.329707145690918,15.329707145690918
10.837244834133129,499.41188092215714,0.14520861868661317,12.329707145690918,15.329707145690918
10.867395587901973,495.1275502322361,0.14520861868661317,12.329707145690918,15.329707145690918
10.897546341670818,490.8747742077838,0.14520861868661317,12.329707145690918,15.329707145690918
10.927697095439662,486.6533321857754,0.14520861868661317,12.329707145690918,15.329707145690918
10.957847849208505,482.46300520754687,0.14520861868661317,12.329707145690918,15.329707145690918
10.987998602977349,478.30357600075524,0.14520861868661317,12.329707145690918,15.329707145690918
11.018149356746195,474.17482896158805,0.14520861868661317,12.329707145690918,15.329707145690918
11.048300110515038,470.0765501372876,0.14520861868661317,12.329707145690918,15.329707145690918
11.078450864283884,466.0085272088357,0.14520861868661317,12.329707145690918,15.329707145690918
11.108601618052727,461.9705494739643,0.14520861868661317,12.329707145690918,15.329707145690918
11.138752371821571,457.9624078303465,0.14520861868661317,12.329707145690918,15.329707145690918
11.168903125590415,453.98389475906583,0.14520861868661317,12.329707145690918,15.329707145690918
11.19905387935926,450.0348043083013,0.14520861868661317,12.329707145690918,15.329707145690918
11.229204633128104,446.1149320772301,0.14520861868661317,12.329707145690918,15.329707145690918
11.259355386896948,442.224075200192,0.14520861868661317,12.329707145690918,15.329707145690918
11.289506140665793,438.3620323310227,0.14520861868661317,12.329707145690918,15.329707145690918
